book_id,page_id,ref:,Ref_context
2,206,(^٤),ينظر: ابن عابدين: المصدر السابق، (٤/ ٣٩٩).
2,207,(^١),مجموع فتاوي دار الإفتاء المصرية، برقم (٩٥٩).
2,207,(^٢),د. يوسف القرضاوي: بنوك الحليب (ص ٥٦).
2,207,(^٣),ينظر: مجموع دار الإفتاء المصرية، برقم (٣). ثبت أعمال ندوة الإنجاب في ضوء الإسلام (ص ٦٤، ٧٠ - ٧١، ٨٠، ٨٢، ١٠٨، ٤٥٩ - ٤٦٠). د. عبد الحليم عويس: موسوعة الفقه الإسلامي المعاصر (٢/ ٥٢١).
2,207,(^٤),محمد المنجد: شريط (مائة فائدة من العلامة الشيخ ابن عثيمين).
2,207,(^٥),مجلة مجمع الفقه الإسلامي (ع ٢ - ١/ ٤٢١).
2,207,(^٦),مجلة مجمع الفقه الإسلامي (ع ٢ - ١/ ٤٢٢).
2,207,(^٧),ينظر: مجلة مجمع الفقه الإسلامي (ع ٢ - ١/ ٤١٤ - ٤١٧، ٤٢٣). ثبت أعمال ندوة الإنجاب في ضوء الإسلام (ص ٤٦٣ - ٤٦٦). محمد التويجري: المصدر لسابق، (٤/ ٢٦٥). د. حسين عبد المجيد أبو العلا: الرضاع المحرم وبنك اللبن (ص ٦٩). د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٨٧).
2,207,(^٨),قرارات وتوصيات مجمع الفقه الإسلامي (ص ١٧)، وذلك في دورة انعقاد المؤتمر الثاني بجدة ١٠ - ١٦ ربيع الآخر ١٤٠٦ هـ.
2,207,(^٩),ينظر: د. محمد عبد الجواد النتشة: المصدر السابق، (١/ ٤٣٥).
2,207,(^١٠),ينظر: د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٨٢).
2,207,(^١١),مجلة مجمع الفقه الإسلامي (ع ٢ - ١/ ٤١٩ - ٤٢٠).
2,207,(^١٢),مجلة مجمع الفقه الإسلامي (ع ٢ - ١/ ٤٢٠ - ٤٢١).
2,207,(^١٣),ينظر: د. زهير السباعي وأ. د. محمد البار: الطبيب أدبه وفقهه (ص ٣٥١).
2,207,(^١٤),ينظر: د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٨٢).
2,207,(^١٥),ينظر: د. يوسف القرضاوي: المصدر السابق، (ص ٥٢ - ٥٥). د. الكحلاوي: المصدر السابق، (ص ٧٨ - ٨٣). د. عبد الحليم عويس: المصدر السابق، (٢/ ٥١٧ - ٥٢٠). ثبت ندوة الإنجاب في ضوء الإسلام (ص ٦٧ - ٧١، ٨٠ - ٨١). مجموعة فتاوي دار الإفتاء المصرية (٣/ ٩٥٩).
2,207,(^١٦),ينظر: ثبت أعمال ندوة الإنجاب في ضوء الإسلام (ص ٤٦٣).
2,207,(^١٧),ينظر: د. جمال مهدي: المصدر السابق، (ص ١٠٢).
2,208,(^١),"ينظر: د. جاسمية شمس الدين: المصدر السابق، (٢١/ ٣٣). صلاح عبد التواب: المصدر السابق، (ص ٤٦٦). هيئة الصحة بدبي: الرضاعة الطبيعية كيف وكم تستغرق بتاريخ ٣٠/ ١٠/١٤٣٦ هـ:
https://www.ha.gov.ae/EN/Facilities/Hospitals/AlWaslHospital/PatientsGuie/HealthEucation/ocuments/8%20 - %٢٠ Breastfeeing%٢٠ How%٢٠ an%٢٠ How%٢٠ long.pf
موقع سوبر ماما: مقال تأثير اللبن الصناعي على الرضع بين الحقيقة والخرافات لرحاب ولي الدين بتاريخ ٢٥/ ١٠/١٤٣٦ هـ.:
http://supermama.me/ar/%8%AA%8%A ٣%٨%AB%٩%٨ A%٨%B ١%٨%A ٧%٩%٨٤%٩%٨٤%٨%A ٨%٩%٨٦%٨%A ٧%٩%٨٤%٨%B ٥%٩%٨٦%٨%A ٧%٨%B ٩%٩%٨ A%٨%B ٩%٩%٨٤%٩%٨٩%٨%A ٧%٩%٨٤%٨%B ١%٨%B ٦%٨%B ٩%٨%A ٨%٩%٨ A%٩%٨٦%٨%A ٧%٩%٨٤%٨%A%٩%٨٢%٩%٨ A%٩%٨٢%٨%A ٩%٩%٨٨%٨%A ٧%٩%٨٤%٨%AE%٨%B ١%٨%A ٧%٩%٨١%٨%A ٧%٨%AA/%٨%AA%٨%BA%٨%B ٠%٩%٨ A%٨%A ٩ - %٩%٨٨%٨%B ٥%٨%A%٨%A ٩ - %٨%A ٧%٩%٨٤%٨%B ١%٨%B ٦%٨%B ٩/%٨%B ١%٨%B ٦%٨%B ٩
هيئة الصحة بدبي: مقال الرضاعة الطبيعية حق الأم والطفل بتاريخ ٢٨/ ١٠/١٤٣٦ هـ:
https://www. ha.gov.ae/AR/HealthEucation/Articles/Pages/Breastfeeing.aspx"
2,208,(^٢),ينظر: د. يوسف القرضاوي: المصدر السابق، (ص ٥٦). د. الكحلاوي: المصدر السابق، (ص ٨٥ - ٨٦). د. عبد الحليم عويس: المصدر السابق، (٢/ ٥٢١). د. جمال مهدي: المصدر السابق، (ص ٩٨). د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٨٦).
2,208,(^٣),د. إسماعيل مرحبا: المصدر السابق، (٣٣٤).
2,208,(^٤),ينظر: د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٨٧).
2,209,(^١),ينظر: ثبت ندوة الإنجاب في ضوء الإسلام (ص ٤٦٠).
2,209,(^٢),ينظر: د. إسماعيل مرحبا: المصدر السابق، (٣٣٥).
2,209,(^٣),ينظر: البخاري: المصدر السابق، (كتاب العلم وغيره - باب ما كان النبي ﷺ يتخولهم بالموعظة والعلم كي لا ينفروا - ١/ ٢٤٥)، برقم (٧٠، ٣٠٥٠، ٤٣٢٣، ٦١٢٨، ٦١٢٩، ٧١٧٠)؛ من طرق عن أبي موسى - بلفظ المثنى -، وعن أنس. مسلم: المصدر السابق، (كتاب الجهاد - باب في أمر البعوث بالتيسير وترك التنفير - ٥/ ٩، ١٠)، برقم (١٧٨٢، ١٧٨٣)؛ من طرق؛ عن أبي موسى، وأنس.
2,209,(^٤),ينظر: د. يوسف القرضاوي: المصدر السابق، (ص ٥٦ - ٥٧). د. الكحلاوي: المصدر السابق، (ص ٨٥). د. عبد الحليم عويس: المصدر السابق، (٢/ ٥٢١ - ٥٢٢).
2,209,(^٥),من النتن، وهو الرائحة الكريحة. ينظر: الرازي: مختار الصحاح (ص ٣٦٨). ابن منظور: المصدر السابق، (١٤/ ٣٣). قاموس حِتى الطبي (٣٨٩).
2,209,(^٦),ينظر: د. إسماعيل مرحبا: المصدر السابق، (٣٣٨ - ٣٣٩).
2,209,(^٧),ينظر: د. زهير السباعي وأ. د. محمد البار: المصدر السابق، (ص ٣٦٠). د. جمال مهدي: المصدر السابق، (ص ٩٧).
2,209,(^٨),ينظر: د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٨٧).
2,209,(^٩),ينظر: د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٨٧).
2,210,(^١),ينظر: د. جمال مهدي: المصدر السابق، (ص ٩٧).
2,210,(^٢),ينظر: د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٨٥ - ٤٨٦).
2,210,(^٣),ينظر: د. جمال مهدي: المصدر السابق، (ص ٩٧).
2,210,(^٤),قرارات وتوصيات مجمع الفقه الإسلامي (ص ١٦). مجلة مجمع الفقه الإسلامي (ع ٢ - ١/ ٤٢١). محمد التويجري: المصدر السابق، (٤/ ٢٦٥). د. الكحلاوي: المصدر السابق، (٩٠).
2,210,(^٥),ينظر: السرخسي: المصدر السابق، (١٥/ ١٢٦).
2,210,(^٦),ينظر: د. إسماعيل مرحبا: المصدر السابق، (٣٣٧).
2,210,(^٧),ينظر: د. أمل الدباسي: المصدر السابق، (ع ٢٦/ ٥١١).
2,211,(^١),ينظر: القرافي: الفروق (٣/ ٤٠٥ - ٤٠٧).
2,211,(^٢),ينظر: د. أمل الدباسي: المصدر السابق، (ع ٢٦/ ٥١١ - ٥١٢).
2,211,(^٣),ينظر: محمد التويجري: المصدر السابق، (٤/ ٢٦٥).
2,211,(^٤),قرارات وتوصيات مجمع الفقه الإسلامي (ص ١٦).
2,211,(^٥),ينظر: د. الكحلاوي: المصدر السابق، (ص ١٠١ - ١٠٢). د. جمال مهدي: المصدر السابق، (ص ١٨٦ - ١٩٣).
2,212,(^١),ينظر: ابن نجيم: الأشباه والنظائر (ص ٤٥).
2,212,(^٢),ينظر: د. الكحلاوي: المصدر السابق، (ص ١٠٢). د. حسين عبد المجيد أبو العلا: المصدر السابق، (ص ٦٩). د. جمال مهدي: المصدر السابق، (ص ١٦١).
2,212,(^٣),ينظر: د. إسماعيل مرحبا: المصدر السابق، (٣٣٧).
2,212,(^٤),ينظر: د. حسين عبد المجيد أبو العلا: المصدر السابق، (ص ٧١).
2,212,(^٥),ينظر: د. إسماعيل مرحبا: المصدر السابق، (٣٣٨).
2,212,(^٦),ينظر: بدائع الصنائع ٥/ ١٤٥ البحر الرائق ٦/ ٨٧ روضة الطالبين ٣/ ٣٥٣ المغني ٤/ ١٧٧ د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٧٥ - ٤٧٦).
2,213,(^١),ينظر: ابن قدامة: المصدر السابق، (٨/ ٧٣).
2,213,(^٢),ينظر: السرخسي: المصدر لسابق، (١٥/ ١٢٥، ١٢٦).
2,213,(^٣),ينظر: دبيان الدبيان: المصدر السابق، (٩/ ٣٦١).
2,213,(^٤),ينظر: د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٧٦ - ٤٧٧).
2,213,(^٥),ينظر: د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٧٧ - ٤٧٨).
2,213,(^٦),ينظر: د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٧٨).
2,214,(^١),ينظر: د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٧٩).
2,214,(^٢),ينظر: د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٧٩).
2,215,(^١),تقي الدين ابن تيمية: تنبيه الرجل العاقل على تمويه الجدل الباطل (٣٣٢ - ٣٣٣).
2,215,(^٢),ينظر: د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٨٧).
2,215,(^٣),ينظر: د. أمل الدباسي: المصدر السابق، (ع ٢٦/ ٥١٢).
2,215,(^٤),ينظر: د. أمل الدباسي: المصدر السابق، (٢٦/ ٤٨٧).
2,215,(^٥),ينظر: القرافي: المصدر السابق، (٣/ ٤٠٥).
2,216,(^١),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤٠٢). القرافي: المصدر السابق، (٤/ ٢٨٢).
2,216,(^٢),ينظر: ابن جرير: المصدر السابق، (١/ ٤٥٣). ابن سعدي: القواعد والأصول الجامعة والفروق والتقاسيم البديعة النافعة، ضمن مجموع مؤلفات السعدي (٧/ ٧٨).
2,217,(^١),ابن سعدي: المصدر السابق، (٧/ ٦٦).
2,217,(^٢),ابن سعدي: المصدر السابق، (٧/ ٧٩).
2,217,(^٣),ابن قاسم: مجموع فتاوى ابن تيمية (٣٣/ ٦٨ - ٧٠، ١٤٦ - ١٥٢، وغيره). وينظر: الكتاب الذي صنفه ابن تيمية لهذا الغرض، وهو كتاب: الرد على السبكي في مسألة تعليق الطلاق.
2,218,(^١),ابن كثير: البداية والنهاية (١٦/ ١٤٢).
2,218,(^٢),ينظر في تأصيل هذه المسألة: المسألة الأولى من مسائل المطلب الأول في المبحث الثالث من الفصل الثالث.
2,218,(^٣),ينظر في تأصيل هذه المسألة المبحث السادس من مباحث الفصل الثالث.
2,218,(^٤),ينظر في تحقيق المسألة المبحث الأول من مباحث الفصل الثالث.
2,219,(^١),تقدم تخريجه عند الضابط الثاني في المبحث الثالث من التمهيد.
2,219,(^٢),تقدم تخريجه في المطلب الرابع من المبحث الأول في الفصل الأول.
2,219,(^٣),تقدم تخريجه في المطلب الرابع من المبحث الأول في الفصل الأول.
2,219,(^٤),تقدم تخريجه في المطلب الرابع من المبحث الأول في الفصل الأول.
2,219,(^٥),تقدم تخريجه في المطلب الرابع من المبحث الأول في الفصل الأول.
2,219,(^٦),ينظر: محمد بن الحسن: المصدر السابق، (٤/ ٣٥٩). الترمذي: (المصدر السابق، ٢/ ٤٤٦). ابن المنذر: الإجماع (ص ٤١)، الأوسط من السنن والإجماع والاختلاف (٨/ ٥٤٨). ابن حزم: مراتب الإجماع في العبادات والمعاملات والاعتقادات (ص ١٢٠). ابن رشد: بداية المجتهد ونهاية المقتصد (٢/ ٣٥). ابن القطان الفاسي: الإقناع في مسائل الإجماع (٣/ ١١٨٤، ١١٨٦). القرافي: الذخيرة (٤/ ٢٧٠). الشافعي: الأم (٦/ ٦٥). ابن حجر: فتح الباري (١١/ ٣٧٤). ابن قدامة: المصدر السابق، (١١/ ٣٠٩). البهوتي: المصدر السابق، (١٣/ ٧٧). ابن قاسم: المصدر السابق، (٣٤/ ٣١).
2,219,(^٧),ينظر: الترمذي: المصدر السابق، (٢/ ٤٤١ - ٤٤٢). الجصاص: المصدر السابق، (٥/ ٢٥٥). القدوري: المصدر السابق، (ص ٢٣٠). القرافي: المصدر السابق، (٤/ ٢٨٠). الحطاب: المصدر السابق، (٤/ ٥٧٥ - ٥٧٧). الشافعي: المصدر السابق، (٦/ ٦٥). النووي: روضة الطالبين (٩/ ١٦). ابن قدامة: المصدر السابق، (١١/ ٣٠٩، ٣١٧). ابن حزم: المصدر السابق، (١٠/ ٣، ٣٠).
2,219,(^٨),ابن عابدين: المصدر السابق، (٤/ ٤١١ - ٤١٢). الميداني: اللباب في شرح الكتاب (٤/ ٨٣).
2,220,(^١),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٦). الحطاب: المصدر السابق، (٤/ ٥٧٥).
2,220,(^٢),ينظر: النووي: المصدر السابق، (٩/ ٤).
2,220,(^٣),ينظر: شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٤١). المرداوي: المصدر السابق، (٢٤/ ٢٤١).
2,220,(^٤),ينظر: المرداوي: المصدر السابق، (٢٤/ ٢٤١).
2,220,(^٥),ينظر: شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٤١).
2,220,(^٦),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٦).
